stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PI1678,,PI1678-Avenida Dorsal / Esq. Av. Las Rejas-Norte,-33.449394,-70.706792,,0
PA341,,PA341-Parada 3 / (M) Universidad Católica,-33.440789,-70.641175,,0
PD563,,PD563-Parada 4 / Suárez Mujica,-33.459948,-70.622236,,0
PA385,,PA385-Parada 3 / (M) Santa Lucía,-33.442423,-70.645298,,0
PJ1785,,PJ1785-Av. José J. Pérez / Esq. Rolando Petersen,-33.429320,-70.749852,,0
PC1,,PC1-Parada 3 / (M) Manuel Montt,-33.429483,-70.619367,,0
PC711,,PC711-Carlos Antúnez / Esq. Alfredo Barros E.,-33.427551,-70.613861,,0
PC712,,PC712-Carlos Antúnez / Esq. Av. Pedro De Valdivia,-33.428923,-70.610821,,0
PC713,,PC713-Carlos Antúnez / Esq. Av. Ricardo Lyon,-33.428099,-70.607731,,0
PC714,,PC714-Carlos Antúnez / Esq. Suecia,-33.427661,-70.605760,,0
PC715,,PC715-Carlos Antúnez / Esq. Avenida Los Leones,-33.427234,-70.603766,,0
PC716,,PC716-Carlos Antúnez / Esq. L. Thayer Ojeda,-33.426429,-70.600096,,0
PC717,,PC717-Carlos Antúnez / Esq. Avenida El Bosque,-33.425777,-70.597234,,0
PC718,,PC718-Carlos Antúnez / Esq. Avenida Tobalaba,-33.424835,-70.593673,,0
PD1060,,PD1060-Dip. Laura Rodríguez / Esq. Calle 1,-33.461002,-70.541201,,0
PD1061,,PD1061-Dip. Laura Rodríguez / Esq. Talinay,-33.458682,-70.540925,,0
PC728,,PC728-Avenida Tomás Moro / Esq. Mallalil,-33.429513,-70.554168,,0
PC700,,PC700-Avenida Eliodoro Yáñez / Esq. J. De Dios Vial Correa,-33.428166,-70.594724,,0
PC701,,PC701-Avenida Eliodoro Yáñez / Esq. Hernando De Aguirre,-33.428716,-70.597316,,0
PC702,,PC702-Avenida Eliodoro Yáñez / Esq. Doc. Roberto Del Río,-33.429240,-70.599677,,0
PC703,,PC703-Avenida Eliodoro Yáñez / Esq. Avenida Los Leones,-33.429818,-70.602364,,0
PC704,,PC704-Avenida Eliodoro Yáñez / Esq. Suecia,-33.430239,-70.604253,,0
PC705,,PC705-Avenida Eliodoro Yáñez / Esq. Av. Ricardo Lyon,-33.430679,-70.606196,,0
PC706,,PC706-Parada 4 / Muni.Providencia,-33.431297,-70.609189,,0
PC707,,PC707-Avenida Eliodoro Yáñez / Esq. Marchant Pereira,-33.431910,-70.611899,,0
PC708,,PC708-Avenida Eliodoro Yáñez / Esq. Antonio Varas,-33.432585,-70.615330,,0
PC1017,,PC1017-Avenida Eliodoro Yáñez / Esq. Av. Manuel Montt,-33.433107,-70.617176,,0
PC709,,PC709-Avenida Eliodoro Yáñez / Esq. Av. J. Miguel Claro,-33.433598,-70.619255,,0
PC710,,PC710-Parada 6 / Torres De Tajamar,-33.430546,-70.621557,,0
PJ1786,,PJ1786-Av. José J. Pérez / Esq. Avenida La Estrella,-33.429100,-70.750344,,0
PD1453,,PD1453-Av. Francisco Bilbao / Esq. V. Pérez Rosales,-33.430519,-70.552310,,0
PD1007,,PD1007-Parada / Parque Padre Hurtado,-33.429995,-70.547486,,0
PD1008,,PD1008-Parada / Portal La Reina,-33.429153,-70.539663,,0
PC975,,PC975-Parada / Portal La Reina,-33.428747,-70.540697,,0
PC976,,PC976-Parada / Parque Padre Hurtado,-33.429967,-70.548290,,0
PC977,,PC977-Parada 2 / Rotonda Tomás Moro,-33.430221,-70.553841,,0
PA362,,PA362-Parada / Hospital U.Católica,-33.441980,-70.638615,,0
PA727,,PA727-Almirante Barroso / Esq. Moneda,-33.442051,-70.661913,,0
PJ475,,PJ475-Parada / Colegio Saint Orland,-33.416958,-70.757848,,0
PJ967,,PJ967-Salvador Gutiérrez / Esq. El Arrollo,-33.416762,-70.755717,,0
PJ968,,PJ968-Salvador Gutiérrez / Esq. Avenida La Estrella,-33.416618,-70.753441,,0
PC1225,,PC1225-Padre Letelier / Esq. Los Españoles,-33.418388,-70.612022,,0
PJ965,,PJ965-Salvador Gutiérrez / Esq. El Arrollo,-33.416674,-70.755631,,0
PJ966,,PJ966-Parada / Colegio Saint Orland,-33.416980,-70.757522,,0
PI1561,,PI1561-Quilín / Esq. Bagdad,-33.548531,-70.761352,,0
PI1562,,PI1562-Quilín / Esq. Psje. Portezuelo,-33.550145,-70.762392,,0
PI1559,,PI1559-Avenida 3 Poniente / Esq. Av. Alfredo Silva,-33.531466,-70.774320,,0
PI1557,,PI1557-Avenida 3 Poniente / Esq. Carlos Reyes C.,-33.535240,-70.771285,,0
PI1569,,PI1569-Avenida 4 Poniente / Esq. Cristo Redentor,-33.550636,-70.763394,,0
PI1563,,PI1563-Quilín / Esq. Egipto,-33.550024,-70.762214,,0
PI1564,,PI1564-Quilín / Esq. Zapallar,-33.547969,-70.760867,,0
PJ1755,,PJ1755-Parada 4 / Rotonda Sn. Pablo,-33.443813,-70.782856,,0
PJ1784,,PJ1784-Oceánica / Esq. Cam. Pedro Jorquera,-33.445610,-70.783311,,0
PJ1807,,PJ1807-Serrano / Esq. Papa San Pedro,-33.449522,-70.767277,,0
PJ542,,PJ542-Serrano / Esq. Papa San Evaristo,-33.450684,-70.766884,,0
PJ543,,PJ543-Serrano / Esq. Papa San Sixto,-33.452177,-70.766434,,0
PJ544,,PJ544-Avenida La Travesía / Esq. Río Corrientes,-33.453865,-70.765435,,0
PJ545,,PJ545-Avenida La Travesía / Esq. Río Apurimac,-33.453719,-70.762433,,0
PJ546,,PJ546-Avenida La Travesía / Esq. El Alerce,-33.454437,-70.759007,,0
PJ547,,PJ547-Avenida La Travesía / Esq. Oceanía,-33.455159,-70.755147,,0
PJ548,,PJ548-Avenida La Travesía / Esq. Antártica,-33.455914,-70.751213,,0
PJ82,,PJ82-Parada 2 / (M) Barrancas,-33.450948,-70.739085,,0
PJ925,,PJ925-Corona Sueca / Esq. Gabriela Mistral,-33.450531,-70.737873,,0
PJ553,,PJ553-Corona Sueca / Esq. Tupungato,-33.450129,-70.734613,,0
PJ554,,PJ554-Corona Sueca / Esq. Avenida Las Torres,-33.449082,-70.731172,,0
PJ555,,PJ555-Avenida Las Torres / Esq. Territorio Antártico,-33.447384,-70.730947,,0
PJ556,,PJ556-Territorio Antártico / Esq. Gral. J. Buendía,-33.447929,-70.727212,,0
PJ557,,PJ557-Territorio Antártico / Esq. Lambayeque,-33.448520,-70.723658,,0
PJ559,,PJ559-Neptuno / Esq. Yolanda,-33.441931,-70.723078,,0
PJ560,,PJ560-Neptuno / Esq. Los Copihues,-33.440673,-70.722935,,0
PJ561,,PJ561-Neptuno / Esq. Av. San Francisco,-33.439003,-70.722383,,0
PJ562,,PJ562-Neptuno / Esq. Camino De Loyola,-33.436913,-70.721559,,0
PJ563,,PJ563-Neptuno / Esq. Vicuña Rozas,-33.434481,-70.721029,,0
PJ564,,PJ564-Neptuno / Esq. Av. José J. Pérez,-33.430889,-70.720246,,0
PJ565,,PJ565-Neptuno / Esq. P. Lorenzo Eiting,-33.427978,-70.719519,,0
PJ566,,PJ566-Neptuno / Esq. Avenida Mapocho,-33.425847,-70.718956,,0
PJ567,,PJ567-Neptuno / Esq. Manantiales,-33.423098,-70.718214,,0
PJ568,,PJ568-Neptuno / Esq. Salvador Gutiérrez,-33.421928,-70.717956,,0
PJ569,,PJ569-Neptuno / Esq. Sara Gajardo,-33.418720,-70.717203,,0
PJ570,,PJ570-Neptuno / Esq. Heriberto Rojas,-33.417668,-70.716946,,0
PJ571,,PJ571-Neptuno / Esq. Avenida Carrascal,-33.415337,-70.715964,,0
PJ572,,PJ572-Samuel Izquierdo / Esq. Emilio Campodónico,-33.415467,-70.711328,,0
PJ573,,PJ573-Samuel Izquierdo / Esq. Los Sauces,-33.413000,-70.710284,,0
PJ574,,PJ574-Samuel Izquierdo / Esq. Carmen Lidia,-33.411478,-70.709622,,0
PJ1880,,PJ1880-Carmen Lidia / Esq. Tegualda,-33.411998,-70.707817,,0
PJ576,,PJ576-Carmen Lidia / Esq. Lo Espinoza,-33.412316,-70.706250,,0
PJ577,,PJ577-Lazo De La Vega / Esq. Los Suspiros,-33.412784,-70.705247,,0
PJ578,,PJ578-Lazo De La Vega / Esq. Meza Bell,-33.412701,-70.703586,,0
PJ579,,PJ579-Lazo De La Vega / Esq. Miguel De Atero,-33.412585,-70.701662,,0
PJ580,,PJ580-Gonzalo Bulnes / Esq. Dr. Marcelo Fitte,-33.417042,-70.698039,,0
PJ581,,PJ581-Gonzalo Bulnes / Esq. Dr. C. Ottolenghi,-33.418825,-70.697915,,0
PJ582,,PJ582-Parada 3 / Escuela E. Hurtado,-33.421420,-70.697728,,0
PJ583,,PJ583-Avenida Carrascal / Esq. Villasana,-33.424423,-70.687350,,0
PJ584,,PJ584-Villasana / Esq. Claudio Vicuña M.,-33.426329,-70.687559,,0
PJ585,,PJ585-Villasana / Esq. Juan De Barros,-33.429262,-70.687975,,0
PJ586,,PJ586-Villasana / Esq. Avenida Mapocho,-33.432266,-70.688453,,0
PJ587,,PJ587-Villasana / Esq. Andes,-33.433728,-70.688570,,0
PJ588,,PJ588-Villasana / Esq. Martínez De Rozas,-33.434745,-70.688608,,0
PJ589,,PJ589-Villasana / Esq. Av.San Pablo,-33.437148,-70.688557,,0
PJ52,,PJ52-Parada 3 / Basílica De Lourdes,-33.437169,-70.686924,,0
PJ98,,PJ98-Parada 3 / Matucana - San Pablo,-33.436115,-70.681843,,0
PJ45,,PJ45-Parada 1 / (M) Gruta De Lourdes,-33.437671,-70.692086,,0
PJ591,,PJ591-Parada 4 / Consultorio Andes,-33.434152,-70.692290,,0
PJ47,,PJ47-Parada 2 / Tropezón,-33.432003,-70.692172,,0
PJ48,,PJ48-Parada 4 / Salvador Gutiérrez - Walker Martínez,-33.427246,-70.691546,,0
PJ593,,PJ593-Embajador Gómez / Esq. Mercedes Marín,-33.418892,-70.696076,,0
PJ594,,PJ594-Embajador Gómez / Esq. Dr. Marcelo Fitte,-33.417688,-70.696163,,0
PJ595,,PJ595-Embajador Gómez / Esq. Leoncio Fernández,-33.415941,-70.696913,,0
PJ597,,PJ597-Los Sauces / Esq. Miguel De Atero,-33.414133,-70.701005,,0
PJ1751,,PJ1751-Los Sauces / Esq. Meza Bell,-33.414242,-70.702990,,0
PJ598,,PJ598-Los Sauces / Esq. Lo Espinoza,-33.414354,-70.704900,,0
PJ599,,PJ599-Los Sauces / Esq. Pasaje 3,-33.413553,-70.708019,,0
PJ600,,PJ600-Los Sauces / Esq. Samuel Izquierdo,-33.412867,-70.710014,,0
PJ601,,PJ601-Samuel Izquierdo / Esq. Santa Adriana,-33.413398,-70.710597,,0
PJ602,,PJ602-Santa Adriana / Esq. Estadio,-33.413222,-70.712151,,0
PJ603,,PJ603-Santa Adriana / Esq. La Frontera,-33.413275,-70.713681,,0
PJ604,,PJ604-La Frontera / Esq. Avenida Carrascal,-33.415033,-70.714757,,0
PJ605,,PJ605-Neptuno / Esq. Ralf Bunche,-33.415545,-70.716242,,0
PJ606,,PJ606-Neptuno / Esq. Heriberto Rojas,-33.417278,-70.716989,,0
PJ607,,PJ607-Neptuno / Esq. Sara Gajardo,-33.418431,-70.717239,,0
PJ608,,PJ608-Neptuno / Esq. Salvador Gutiérrez,-33.421547,-70.717983,,0
PJ609,,PJ609-Neptuno / Esq. Avenida Mapocho,-33.425289,-70.718925,,0
PJ610,,PJ610-Neptuno / Esq. Cauquenes,-33.427378,-70.719484,,0
PJ611,,PJ611-Neptuno / Esq. Av. José J. Pérez,-33.430150,-70.720218,,0
PJ612,,PJ612-Neptuno / Esq. Menbrillas,-33.431476,-70.720499,,0
PJ613,,PJ613-Neptuno / Esq. Vicuña Rozas,-33.433843,-70.721001,,0
PJ614,,PJ614-Neptuno / Esq. Camino De Loyola,-33.436344,-70.721542,,0
PJ615,,PJ615-Neptuno / Esq. Av. San Francisco,-33.438320,-70.722219,,0
PJ616,,PJ616-Neptuno / Esq. Los Copihues,-33.440193,-70.723001,,0
PJ617,,PJ617-Neptuno / Esq. Santa Luisa,-33.441854,-70.723159,,0
PJ1552,,PJ1552-Parada 2 / (M) San Pablo,-33.445306,-70.723483,,0
PJ620,,PJ620-Neptuno / Esq. Territorio Antártico,-33.448099,-70.723282,,0
PJ621,,PJ621-Territorio Antártico / Esq. Gral. J. Buendía,-33.447932,-70.726785,,0
PJ622,,PJ622-Territorio Antártico / Esq. Avenida Las Torres,-33.447118,-70.730754,,0
PJ623,,PJ623-Avenida Las Torres / Esq. Corona Sueca,-33.448858,-70.731079,,0
PJ624,,PJ624-Corona Sueca / Esq. Tupungato,-33.449939,-70.734307,,0
PJ625,,PJ625-Corona Sueca / Esq. Gabriela Mistral,-33.450562,-70.737368,,0
PJ626,,PJ626-Corona Sueca / Esq. Av. Teniente Cruz,-33.450261,-70.738934,,0
PJ632,,PJ632-Avenida La Travesía / Esq. Oceanía,-33.455047,-70.754807,,0
PJ633,,PJ633-Avenida La Travesía / Esq. Diagonal Travesía,-33.454189,-70.758878,,0
PJ634,,PJ634-Avenida La Travesía / Esq. Isla De Pascua,-33.453545,-70.762335,,0
PJ635,,PJ635-Avenida La Travesía / Esq. Serrano,-33.453703,-70.765558,,0
PJ1736,,PJ1736-Avenida La Travesía / Esq. Av. A. Vespucio,-33.454355,-70.768769,,0
PJ110,,PJ110-Parada 2 / Pasarela El Maitén,-33.451678,-70.772114,,0
PJ636,,PJ636-Av. Américo Vespucio / Esq. Claudio Arrau,-33.448876,-70.775369,,0
PJ821,,PJ821-Parada 4 / Vespucio - San Pablo,-33.443910,-70.778079,,0
PJ1726,,PJ1726-Parada 2 / Rotonda Sn. Pablo,-33.443768,-70.781769,,0
PJ1945,,PJ1945-Avenida San Pablo / Esq. Altura Del 11000,-33.443027,-70.788489,,0
PJ618,,PJ618-Parada 9 / (M) San Pablo,-33.443844,-70.723419,,0
PJ818,,PJ818-Av.J.M.Guzmán Riesco / Esq. Río Itata,-33.428187,-70.772406,,0
PJ1051,,PJ1051-Santa Victoria / Esq. Bravo Luco,-33.433991,-70.768895,,0
PJ640,,PJ640-Av. San Francisco / Esq. El Maizal,-33.434515,-70.762132,,0
PJ641,,PJ641-Av. San Francisco / Esq. Av. Santa Victoria,-33.435518,-70.758548,,0
PJ642,,PJ642-Av. San Francisco / Esq. Águilas Negras,-33.436296,-70.754871,,0
PJ643,,PJ643-Parada 3 / Plaza De Pudahuel,-33.436615,-70.752159,,0
PJ644,,PJ644-Av. San Francisco / Esq. El Anillo,-33.436515,-70.748863,,0
PJ645,,PJ645-Av. San Francisco / Esq. San Andrés,-33.436432,-70.746290,,0
PJ646,,PJ646-Av. San Francisco / Esq. Cnel. Luis Caamaño,-33.436458,-70.743548,,0
PJ1725,,PJ1725-Av. San Francisco / Esq. Av. Teniente Cruz,-33.436457,-70.741104,,0
PJ647,,PJ647-Av. San Francisco / Esq. Estados Unidos,-33.436468,-70.737938,,0
PJ648,,PJ648-Av. San Francisco / Esq. Los Maitenes,-33.436474,-70.734838,,0
PJ649,,PJ649-Av. San Francisco / Esq. Los Plátanos,-33.436371,-70.732824,,0
PJ650,,PJ650-Av. San Francisco / Esq. Avenida Las Torres,-33.436308,-70.731038,,0
PJ651,,PJ651-Av. San Francisco / Esq. Las Violetas,-33.437163,-70.727356,,0
PJ652,,PJ652-Av. San Francisco / Esq. Las Margaritas,-33.437677,-70.724851,,0
PJ653,,PJ653-Av. San Francisco / Esq. Neptuno,-33.438884,-70.722948,,0
PJ654,,PJ654-Vicuña Rozas / Esq. Saturno,-33.435001,-70.718213,,0
PJ655,,PJ655-Vicuña Rozas / Esq. Júpiter,-33.436072,-70.714572,,0
PJ656,,PJ656-Vicuña Rozas / Esq. Hostos,-33.436263,-70.710812,,0
PJ657,,PJ657-Vicuña Rozas / Esq. Sergio Valdovinos,-33.436231,-70.707361,,0
PJ24,,PJ24-Parada 3 / Las Rejas - José J. Pérez,-33.433389,-70.707107,,0
PA643,,PA643-Esperanza / Esq. Huérfanos,-33.442160,-70.675418,,0
PA556,,PA556-Esperanza / Esq. Moneda,-33.444467,-70.675317,,0
PA474,,PA474-Esperanza / Esq. Romero,-33.447072,-70.674945,,0
PA558,,PA558-Esperanza / Esq. Alameda,-33.449251,-70.674454,,0
PJ658,,PJ658-Andes / Esq. Santa Genoveva,-33.433803,-70.698509,,0
PJ659,,PJ659-Andes / Esq. Eduardo Charme,-33.434054,-70.700961,,0
PJ660,,PJ660-Andes / Esq. Radal,-33.434558,-70.704198,,0
PJ661,,PJ661-Radal / Esq. Vicuña Rozas,-33.435719,-70.704427,,0
PJ662,,PJ662-Vicuña Rozas / Esq. Sergio Valdovinos,-33.436165,-70.706853,,0
PJ663,,PJ663-Vicuña Rozas / Esq. Hostos,-33.436184,-70.710323,,0
PJ664,,PJ664-Vicuña Rozas / Esq. Júpiter,-33.436065,-70.714174,,0
PJ665,,PJ665-Vicuña Rozas / Esq. Saturno,-33.435061,-70.717750,,0
PJ666,,PJ666-Vicuña Rozas / Esq. Neptuno,-33.434173,-70.720752,,0
PJ667,,PJ667-Av. San Francisco / Esq. Los Pinos,-33.437400,-70.725356,,0
PJ668,,PJ668-Av. San Francisco / Esq. Las Violetas,-33.437126,-70.726894,,0
PJ669,,PJ669-Av. San Francisco / Esq. Raúl Silva H.,-33.436233,-70.730055,,0
PJ670,,PJ670-Av. San Francisco / Esq. Los Plátanos,-33.436300,-70.732567,,0
PJ671,,PJ671-Av. San Francisco / Esq. Mons. H. Campillo,-33.436322,-70.735210,,0
PJ672,,PJ672-Av. San Francisco / Esq. Estados Unidos,-33.436316,-70.737507,,0
PJ673,,PJ673-Av. San Francisco / Esq. Av. Teniente Cruz,-33.436304,-70.740619,,0
PJ674,,PJ674-Av. San Francisco / Esq. Cnel. Luis Caamaño,-33.436286,-70.743159,,0
PJ675,,PJ675-Av. San Francisco / Esq. Pillan,-33.436279,-70.745038,,0
PJ676,,PJ676-Av. San Francisco / Esq. Gorbea,-33.436439,-70.748747,,0
PJ677,,PJ677-Parada 4 / Plaza De Pudahuel,-33.436566,-70.751703,,0
PJ678,,PJ678-Av. San Francisco / Esq. Lebu-Oriente,-33.436091,-70.755642,,0
PJ679,,PJ679-Av. San Francisco / Esq. Av. Santa Victoria,-33.435493,-70.758107,,0
PJ680,,PJ680-Av. San Francisco / Esq. Federico Errázuriz,-33.434351,-70.762542,,0
PJ1727,,PJ1727-Serrano / Esq. Santa Victoria,-33.434067,-70.766918,,0
PJ1555,,PJ1555-Santa Victoria / Esq. El Tranque,-33.433675,-70.770446,,0
PJ1803,,PJ1803-Serrano / Esq. Río Douro,-33.421562,-70.763097,,0
PJ1793,,PJ1793-Serrano / Esq. Río Douro,-33.419996,-70.763136,,0
PJ1940,,PJ1940-Serrano Esq. / Cultura,-33.418488,-70.763111,,0
PJ1943,,PJ1943-Serrano Esq. / La Capilla,-33.414968,-70.763164,,0
PJ476,,PJ476-Diagonal Reny / Esq. Río Douro,-33.419387,-70.756143,,0
PJ477,,PJ477-Diagonal Reny / Esq. Avenida Mapocho,-33.422054,-70.754287,,0
PJ478,,PJ478-Mapocho Sur / Esq. Avenida La Estrella,-33.422290,-70.752271,,0
PA460,,PA460-Catedral / Esq. Almirante Barroso,-33.438471,-70.662241,,0
PA622,,PA622-Martínez De Rozas / Esq. Cautín,-33.433800,-70.669839,,0
PA621,,PA621-Martínez De Rozas / Esq. Cueto,-33.433988,-70.672767,,0
PJ685,,PJ685-Diagonal Reny / Esq. Bombal,-33.421961,-70.754243,,0
PJ433,,PJ433-Diagonal Reny / Esq. Río Douro,-33.419606,-70.755880,,0
PJ434,,PJ434-Diagonal Reny / Esq. Salvador Gutiérrez,-33.417181,-70.757578,,0
PJ1944,,PJ1944-Serrano / Esq.  Los Guiraos,-33.415227,-70.763206,,0
PJ1941,,PJ1941-Serrano / Esq.  Las Fragatas,-33.417963,-70.763184,,0
PJ1802,,PJ1802-Serrano / Esq. Rodoviario,-33.420051,-70.763272,,0
PJ1792,,PJ1792-Serrano / Esq. Rodoviario,-33.421649,-70.763217,,0
PJ687,,PJ687-Avenida Dorsal / Esq. La Independencia,-33.451387,-70.725104,,0
PJ688,,PJ688-Avenida Dorsal / Esq. Gral. J. Buendía,-33.450595,-70.727826,,0
PJ689,,PJ689-Avenida Dorsal / Esq. Avenida Las Torres,-33.450351,-70.730766,,0
PJ690,,PJ690-Avenida Las Torres / Esq. Av. San Pablo,-33.444867,-70.730928,,0
PJ691,,PJ691-Avenida Las Torres / Esq. Los Alamos,-33.441442,-70.730908,,0
PJ692,,PJ692-Avenida Las Torres / Esq. Los Copihues,-33.439498,-70.730891,,0
PJ693,,PJ693-Avenida Las Torres / Esq. Av. San Francisco,-33.436422,-70.730856,,0
PJ694,,PJ694-Card. Raúl Silva H. / Esq. Del Consistorial,-33.434832,-70.730239,,0
PJ695,,PJ695-Card. Raúl Silva H. / Esq. Los Menbrillos,-33.433092,-70.730318,,0
PJ696,,PJ696-Card. Raúl Silva H. / Esq. Nancu,-33.430646,-70.730416,,0
PJ697,,PJ697-Istria / Esq. Augusto Senoa,-33.428796,-70.747763,,0
PJ698,,PJ698-Istria / Esq. Pula,-33.427489,-70.747322,,0
PJ699,,PJ699-Sargento Candelaria / Esq. Rolando Petersen,-33.425564,-70.748185,,0
PJ1737,,PJ1737-Rolando Petersen / Esq. Los Conquistadores,-33.424219,-70.747922,,0
PJ701,,PJ701-Rolando Petersen / Esq. Mapocho Sur,-33.422491,-70.747484,,0
PJ432,,PJ432-Mapocho Norte / Esq. Diagonal Reny,-33.422142,-70.753950,,0
PJ1060,,PJ1060-Mapocho Norte / Esq. La Nutria,-33.422546,-70.756230,,0
PJ702,,PJ702-Mapocho Norte / Esq. Río Boroa,-33.422923,-70.758318,,0
PJ1770,,PJ1770-Federico Errázuriz / Esq. El Nogal,-33.422210,-70.759920,,0
PJ1769,,PJ1769-Federico Errázuriz / Esq. El Belloto,-33.420840,-70.759940,,0
PJ1938,,PJ1938-Río Douro / Esq. Serrano,-33.419386,-70.760566,,0
PJ1936,,PJ1936-Río Douro / Esq. Serrano,-33.419357,-70.762831,,0
PJ1999,,PJ1999-Ventisquero / Esq. Rodoviario,-33.420993,-70.766562,,0
PJ2000,,PJ2000-Ventisquero / Esq. Río Douro,-33.420261,-70.766466,,0
PJ1990,,PJ1990-Río Douro / Esq. Mar De Chile,-33.419793,-70.765402,,0
PJ1937,,PJ1937-Río Douro / Esq. Federico Errázuriz,-33.419716,-70.760497,,0
PJ1767,,PJ1767-Federico Errázuriz / Esq. El Sauce,-33.420839,-70.760055,,0
PJ1768,,PJ1768-Federico Errázuriz / Esq. El Alerce,-33.422154,-70.760119,,0
PJ718,,PJ718-Mapocho Sur / Esq. Boroa,-33.423288,-70.758369,,0
PJ719,,PJ719-Mapocho Sur / Esq. Frutillar,-33.422926,-70.756225,,0
PJ720,,PJ720-Mapocho Sur / Esq. Diagonal Reny,-33.422521,-70.754136,,0
PJ721,,PJ721-Rolando Petersen / Esq. Los Conquistadores,-33.423819,-70.747607,,0
PJ722,,PJ722-Rolando Petersen / Esq. Sgto. Candelaria,-33.425448,-70.748454,,0
PJ723,,PJ723-Rolando Petersen / Esq. Pula,-33.426770,-70.748906,,0
PJ724,,PJ724-Istria / Esq. Augusto Senoa,-33.427998,-70.747594,,0
PJ726,,PJ726-Istria / Esq. Av. José J. Pérez,-33.429582,-70.748133,,0
PJ727,,PJ727-Avenida Las Torres / Esq. Termas Panimávida,-33.429891,-70.730827,,0
PJ728,,PJ728-Avenida Las Torres / Esq. Los Duraznos,-33.433189,-70.730897,,0
PJ1678,,PJ1678-Avenida Las Torres / Esq. Padre Hurtado,-33.434657,-70.730905,,0
PJ1679,,PJ1679-Avenida Las Torres / Esq. Av. San Francisco,-33.436060,-70.730918,,0
PJ731,,PJ731-Avenida Las Torres / Esq. Los Copihues,-33.439063,-70.730954,,0
PJ732,,PJ732-Avenida Las Torres / Esq. Los Crisantemos,-33.441803,-70.730976,,0
PJ733,,PJ733-Avenida Las Torres / Esq. Av. San Pablo,-33.444252,-70.731004,,0
PJ734,,PJ734-Avenida Las Torres / Esq. Territorio Antártico,-33.446742,-70.731050,,0
PJ738,,PJ738-Río Douro / Esq. Avenida La Estrella,-33.418928,-70.752937,,0
PJ1018,,PJ1018-Córdova Y Figueroa / Esq. Martínez De Rozas,-33.434921,-70.693625,,0
PJ741,,PJ741-Córdova Y Figueroa / Esq. Av.San Pablo,-33.438018,-70.693184,,0
PJ736,,PJ736-Río Douro / Esq. Río Loa,-33.419039,-70.754355,,0
PJ737,,PJ737-Río Douro / Esq. Diagonal Reny,-33.419392,-70.755765,,0
PJ1741,,PJ1741-Panamá / Esq. Ricardo Vial,-33.441707,-70.739740,,0
PJ1572,,PJ1572-Parada 11 / (M) Pudahuel,-33.443819,-70.740649,,0
PJ1020,,PJ1020-Waldo Taff / Esq. Gabriela Mistral,-33.446049,-70.736106,,0
PJ1816,,PJ1816-Gabriela Mistral / Esq. Ricardo Vial,-33.441839,-70.736466,,0
PJ1024,,PJ1024-Los Crisantemos / Esq. Los Copihues,-33.441752,-70.733954,,0
PJ1025,,PJ1025-Los Copihues / Esq. Los Alamos,-33.439893,-70.732703,,0
PJ1026,,PJ1026-Los Copihues / Esq. Los Lirios,-33.439356,-70.731492,,0
PJ1027,,PJ1027-Los Copihues / Esq. Las Violetas,-33.439438,-70.728012,,0
PJ1028,,PJ1028-Los Copihues / Esq. Las Lilas,-33.439859,-70.726000,,0
PJ1029,,PJ1029-Los Copihues / Esq. Neptuno,-33.440415,-70.723117,,0
PJ1030,,PJ1030-Los Copihues / Esq. Yolanda,-33.441161,-70.720035,,0
PJ1031,,PJ1031-San Germán / Esq. Los Tamarindos,-33.439606,-70.719551,,0
PJ756,,PJ756-9 De Julio / Esq. Necochea,-33.438768,-70.716271,,0
PJ757,,PJ757-9 De Julio / Esq. Necochea,-33.439044,-70.712978,,0
PJ758,,PJ758-Parada / Colegio Caracas,-33.439521,-70.710891,,0
PJ1032,,PJ1032-9 De Julio / Esq. Piloto J. Fernández,-33.439690,-70.708979,,0
PJ13,,PJ13-Parada 7 / (M) Blanqueado,-33.441323,-70.707410,,0
PJ1033,,PJ1033-Catedral / Esq. Casilda,-33.443498,-70.710659,,0
PJ1034,,PJ1034-Catedral / Esq. Necochea,-33.443738,-70.712810,,0
PJ1035,,PJ1035-Catedral / Esq. Santa Marta,-33.444035,-70.715493,,0
PJ1036,,PJ1036-Santa Marta / Esq. Avenida Portales,-33.445061,-70.715545,,0
PJ1037,,PJ1037-Santa Marta / Esq. Territorio Antártico,-33.447763,-70.715128,,0
PJ1698,,PJ1698-Santa Marta / Esq. Avenida Dorsal,-33.450662,-70.714882,,0
PJ1039,,PJ1039-Isla Decepción / Esq. Pedro De Córdova,-33.452052,-70.713353,,0
PJ1040,,PJ1040-Isla Decepción / Esq. Obispo Rodríguez,-33.455022,-70.712671,,0
PI758,,PI758-Isla Decepción / Esq. Av. Gral. O. Bonilla,-33.457282,-70.712677,,0
PI756,,PI756-Santa Marta / Esq. Eldin,-33.455588,-70.714137,,0
PI757,,PI757-Obispo Rodríguez / Esq. Isla Decepción,-33.455325,-70.712843,,0
PJ1041,,PJ1041-Isla Decepción / Esq. Pedro De Córdova,-33.452464,-70.713087,,0
PJ1042,,PJ1042-Isla Decepción / Esq. Avenida Dorsal,-33.450829,-70.713619,,0
PJ1044,,PJ1044-Santa Marta / Esq. La Comuna,-33.448624,-70.714978,,0
PJ1045,,PJ1045-Santa Marta / Esq. Avenida Portales,-33.445567,-70.715336,,0
PJ1046,,PJ1046-Avenida Portales / Esq. Necochea,-33.445687,-70.712548,,0
